@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
1327,1939,1614,72,6660,0.010695,0.545736,0.964197,0.545736,0.035803,0.696981,0.195527,2.791096,0.73609
1328,1938,1615,72,6660,0.010695,0.545455,0.964179,0.545455,0.035821,0.696746,0.19543,2.791045,0.736254
1329,1937,1616,72,6660,0.010695,0.545173,0.964161,0.545173,0.035839,0.696512,0.195333,2.790993,0.736667
1330,1933,1620,72,6660,0.010695,0.544047,0.96409,0.544047,0.03591,0.695574,0.194944,2.790786,0.737
1331,1932,1621,72,6660,0.010695,0.543766,0.964072,0.543766,0.035928,0.695339,0.194847,2.790734,0.737059
1332,1931,1622,72,6660,0.010695,0.543484,0.964054,0.543484,0.035946,0.695104,0.19475,2.790682,0.7375
1333,1929,1624,72,6660,0.010695,0.542921,0.964018,0.542921,0.035982,0.694634,0.194555,2.790578,0.737949
1334,1928,1625,72,6660,0.010695,0.54264,0.964,0.54264,0.036,0.694399,0.194458,2.790526,0.738136
1335,1927,1626,72,6660,0.010695,0.542359,0.963982,0.542359,0.036018,0.694164,0.194361,2.790474,0.738333
1336,1926,1627,72,6660,0.010695,0.542077,0.963964,0.542077,0.036036,0.693929,0.194263,2.790422,0.74
1337,1898,1655,67,6665,0.009952,0.534196,0.965903,0.534196,0.034097,0.68793,0.191055,2.796036,0.740001
1338,1897,1656,67,6665,0.009952,0.533915,0.965886,0.533915,0.034114,0.687693,0.190958,2.795986,0.740304
1339,1896,1657,67,6665,0.009952,0.533634,0.965869,0.533634,0.034131,0.687455,0.19086,2.795935,0.741304
1340,1895,1658,67,6665,0.009952,0.533352,0.965851,0.533352,0.034149,0.687217,0.190763,2.795885,0.741389
1341,1894,1659,67,6665,0.009952,0.533071,0.965834,0.533071,0.034166,0.686979,0.190666,2.795835,0.741529
1342,1893,1660,67,6665,0.009952,0.532789,0.965816,0.532789,0.034184,0.68674,0.190569,2.795784,0.741667
1343,1892,1661,67,6665,0.009952,0.532508,0.965799,0.532508,0.034201,0.686502,0.190472,2.795734,0.741832
1344,1892,1661,66,6666,0.009804,0.532508,0.966292,0.532508,0.033708,0.686627,0.190374,2.797161,0.7425
1345,1891,1662,66,6666,0.009804,0.532226,0.966275,0.532226,0.033725,0.686388,0.190277,2.797112,0.742608
1346,1890,1663,66,6666,0.009804,0.531945,0.966258,0.531945,0.033742,0.68615,0.19018,2.797062,0.742727
1347,1889,1664,66,6666,0.009804,0.531663,0.96624,0.531663,0.03376,0.685911,0.190083,2.797012,0.743333
1348,1887,1666,66,6666,0.009804,0.5311,0.966206,0.5311,0.033794,0.685434,0.189888,2.796912,0.743556
1349,1886,1667,66,6666,0.009804,0.530819,0.966189,0.530819,0.033811,0.685195,0.189791,2.796862,0.743636
1350,1885,1668,66,6666,0.009804,0.530538,0.966171,0.530538,0.033829,0.684956,0.189694,2.796811,0.744706
1351,1884,1669,66,6666,0.009804,0.530256,0.966154,0.530256,0.033846,0.684717,0.189596,2.796761,0.745
1352,1883,1670,66,6666,0.009804,0.529975,0.966136,0.529975,0.033864,0.684478,0.189499,2.796711,0.7454
1353,1882,1671,66,6666,0.009804,0.529693,0.966119,0.529693,0.033881,0.684239,0.189402,2.796661,0.746
1354,1879,1674,66,6666,0.009804,0.528849,0.966067,0.528849,0.033933,0.683521,0.18911,2.796509,0.746068
1355,1878,1675,66,6666,0.009804,0.528567,0.966049,0.528567,0.033951,0.683282,0.189013,2.796459,0.746667
1356,1877,1676,66,6666,0.009804,0.528286,0.966032,0.528286,0.033968,0.683042,0.188916,2.796408,0.747647
1357,1876,1677,66,6666,0.009804,0.528005,0.966014,0.528005,0.033986,0.682803,0.188819,2.796358,0.748
1358,1875,1678,66,6666,0.009804,0.527723,0.965997,0.527723,0.034003,0.682563,0.188721,2.796307,0.748929
1359,1874,1679,66,6666,0.009804,0.527442,0.965979,0.527442,0.034021,0.682323,0.188624,2.796256,0.749141
1360,1873,1680,66,6666,0.009804,0.52716,0.965962,0.52716,0.034038,0.682083,0.188527,2.796205,0.75
1361,1846,1707,64,6668,0.009507,0.519561,0.966492,0.519561,0.033508,0.675819,0.185707,2.79774,0.750321
1362,1845,1708,64,6668,0.009507,0.519279,0.966475,0.519279,0.033525,0.675577,0.18561,2.79769,0.750455
1363,1844,1709,64,6668,0.009507,0.518998,0.966457,0.518998,0.033543,0.675334,0.185513,2.797639,0.750714
1364,1843,1710,64,6668,0.009507,0.518717,0.966439,0.518717,0.033561,0.675092,0.185416,2.797588,0.750833
1365,1843,1710,62,6670,0.00921,0.518717,0.967454,0.518717,0.032546,0.675339,0.185221,2.800525,0.751
1366,1842,1711,62,6670,0.00921,0.518435,0.967437,0.518435,0.032563,0.675096,0.185124,2.800475,0.751739
1367,1841,1712,62,6670,0.00921,0.518154,0.96742,0.518154,0.03258,0.674853,0.185027,2.800426,0.751995
1368,1840,1713,62,6670,0.00921,0.517872,0.967403,0.517872,0.032597,0.67461,0.18493,2.800376,0.75225
1369,1839,1714,62,6670,0.00921,0.517591,0.967386,0.517591,0.032614,0.674367,0.184832,2.800327,0.752254
1370,1838,1715,62,6670,0.00921,0.517309,0.967368,0.517309,0.032632,0.674124,0.184735,2.800277,0.752556
1371,1837,1716,62,6670,0.00921,0.517028,0.967351,0.517028,0.032649,0.673881,0.184638,2.800227,0.752727
1372,1836,1717,62,6670,0.00921,0.516746,0.967334,0.516746,0.032666,0.673638,0.184541,2.800177,0.752857
1373,1835,1718,62,6670,0.00921,0.516465,0.967317,0.516465,0.032683,0.673394,0.184443,2.800128,0.753333
1374,1829,1724,61,6671,0.009061,0.514776,0.967725,0.514776,0.032275,0.672056,0.183763,2.801309,0.753333
1375,1828,1725,61,6671,0.009061,0.514495,0.967708,0.514495,0.032292,0.671812,0.183666,2.801259,0.75375
1376,1827,1726,61,6671,0.009061,0.514213,0.967691,0.514213,0.032309,0.671568,0.183568,2.80121,0.754333
1377,1826,1727,61,6671,0.009061,0.513932,0.967674,0.513932,0.032326,0.671324,0.183471,2.80116,0.754512
1378,1825,1728,61,6671,0.009061,0.51365,0.967656,0.51365,0.032344,0.671079,0.183374,2.801111,0.754706
1379,1824,1729,61,6671,0.009061,0.513369,0.967639,0.513369,0.032361,0.670835,0.183277,2.801061,0.755333
1380,1823,1730,61,6671,0.009061,0.513088,0.967622,0.513088,0.032378,0.67059,0.183179,2.801011,0.7555
1381,1822,1731,61,6671,0.009061,0.512806,0.967605,0.512806,0.032395,0.670346,0.183082,2.800962,0.755546
1382,1821,1732,61,6671,0.009061,0.512525,0.967588,0.512525,0.032412,0.670101,0.182985,2.800912,0.755556
1383,1820,1733,61,6671,0.009061,0.512243,0.96757,0.512243,0.03243,0.669856,0.182888,2.800862,0.755577
1384,1819,1734,61,6671,0.009061,0.511962,0.967553,0.511962,0.032447,0.669612,0.18279,2.800812,0.755611
1385,1818,1735,61,6671,0.009061,0.51168,0.967536,0.51168,0.032464,0.669367,0.182693,2.800762,0.755667
1386,1817,1736,60,6672,0.008913,0.511399,0.968034,0.511399,0.031966,0.669245,0.182499,2.802204,0.755667
1387,1816,1737,60,6672,0.008913,0.511117,0.968017,0.511117,0.031983,0.669,0.182402,2.802155,0.755726
1388,1815,1738,60,6672,0.008913,0.510836,0.968,0.510836,0.032,0.668755,0.182304,2.802105,0.756087
1389,1814,1739,60,6672,0.008913,0.510554,0.967983,0.510554,0.032017,0.668509,0.182207,2.802056,0.756364
1390,1813,1740,60,6672,0.008913,0.510273,0.967966,0.510273,0.032034,0.668264,0.18211,2.802006,0.756667
1391,1812,1741,60,6672,0.008913,0.509992,0.967949,0.509992,0.032051,0.668018,0.182013,2.801957,0.756832
1392,1811,1742,60,6672,0.008913,0.50971,0.967932,0.50971,0.032068,0.667773,0.181915,2.801907,0.756875
1393,1810,1743,60,6672,0.008913,0.509429,0.967914,0.509429,0.032086,0.667527,0.181818,2.801858,0.757143
1394,1809,1744,60,6672,0.008913,0.509147,0.967897,0.509147,0.032103,0.667281,0.181721,2.801808,0.757727
1395,1808,1745,60,6672,0.008913,0.508866,0.96788,0.508866,0.03212,0.667036,0.181624,2.801758,0.758
1396,1807,1746,60,6672,0.008913,0.508584,0.967863,0.508584,0.032137,0.66679,0.181526,2.801708,0.758095
1397,1806,1747,60,6672,0.008913,0.508303,0.967846,0.508303,0.032154,0.666544,0.181429,2.801658,0.758889
1398,1805,1748,60,6672,0.008913,0.508021,0.967828,0.508021,0.032172,0.666298,0.181332,2.801609,0.759167
1399,1804,1749,60,6672,0.008913,0.50774,0.967811,0.50774,0.032189,0.666051,0.181235,2.801559,0.76
1400,1769,1784,58,6674,0.008616,0.497889,0.968254,0.497889,0.031746,0.657621,0.177637,2.80284,0.760357
1401,1768,1785,58,6674,0.008616,0.497608,0.968237,0.497608,0.031763,0.657371,0.17754,2.80279,0.760727
1402,1767,1786,58,6674,0.008616,0.497326,0.968219,0.497326,0.031781,0.657122,0.177443,2.80274,0.761
1403,1766,1787,58,6674,0.008616,0.497045,0.968202,0.497045,0.031798,0.656872,0.177346,2.802689,0.761111
1404,1765,1788,58,6674,0.008616,0.496763,0.968184,0.496763,0.031816,0.656622,0.177248,2.802639,0.761176
1405,1764,1789,58,6674,0.008616,0.496482,0.968167,0.496482,0.031833,0.656372,0.177151,2.802588,0.761667
1406,1763,1790,58,6674,0.008616,0.4962,0.968149,0.4962,0.031851,0.656122,0.177054,2.802538,0.762
1407,1762,1791,58,6674,0.008616,0.495919,0.968132,0.495919,0.031868,0.655872,0.176957,2.802487,0.7625
1408,1761,1792,58,6674,0.008616,0.495637,0.968114,0.495637,0.031886,0.655622,0.17686,2.802436,0.763
1409,1760,1793,58,6674,0.008616,0.495356,0.968097,0.495356,0.031903,0.655371,0.176762,2.802386,0.76325
1410,1759,1794,58,6674,0.008616,0.495075,0.968079,0.495075,0.031921,0.655121,0.176665,2.802335,0.763333
1411,1758,1795,58,6674,0.008616,0.494793,0.968062,0.494793,0.031938,0.654871,0.176568,2.802284,0.763333
1412,1757,1796,58,6674,0.008616,0.494512,0.968044,0.494512,0.031956,0.65462,0.176471,2.802233,0.764432
1413,1756,1797,58,6674,0.008616,0.49423,0.968026,0.49423,0.031974,0.654369,0.176373,2.802182,0.76457
1414,1755,1798,58,6674,0.008616,0.493949,0.968009,0.493949,0.031991,0.654119,0.176276,2.802131,0.764667
1415,1755,1798,57,6675,0.008467,0.493949,0.968543,0.493949,0.031457,0.65424,0.176179,2.803677,0.765
1416,1754,1799,57,6675,0.008467,0.493667,0.968526,0.493667,0.031474,0.65399,0.176082,2.803627,0.765556
1417,1753,1800,57,6675,0.008467,0.493386,0.968508,0.493386,0.031492,0.653739,0.175984,2.803577,0.765964
1418,1752,1801,57,6675,0.008467,0.493104,0.968491,0.493104,0.031509,0.653488,0.175887,2.803526,0.766197
1419,1751,1802,57,6675,0.008467,0.492823,0.968473,0.492823,0.031527,0.653236,0.17579,2.803476,0.7668
1420,1750,1803,57,6675,0.008467,0.492542,0.968456,0.492542,0.031544,0.652985,0.175693,2.803425,0.7675
1421,1749,1804,57,6675,0.008467,0.49226,0.968439,0.49226,0.031561,0.652734,0.175596,2.803375,0.767619
1422,1748,1805,57,6675,0.008467,0.491979,0.968421,0.491979,0.031579,0.652482,0.175498,2.803324,0.767937
1423,1747,1806,57,6675,0.008467,0.491697,0.968404,0.491697,0.031596,0.652231,0.175401,2.803273,0.768137
1424,1746,1807,57,6675,0.008467,0.491416,0.968386,0.491416,0.031614,0.651979,0.175304,2.803223,0.768306
1425,1745,1808,57,6675,0.008467,0.491134,0.968368,0.491134,0.031632,0.651727,0.175207,2.803172,0.769333
1426,1744,1809,57,6675,0.008467,0.490853,0.968351,0.490853,0.031649,0.651476,0.175109,2.803121,0.7695
1427,1743,1810,57,6675,0.008467,0.490571,0.968333,0.490571,0.031667,0.651224,0.175012,2.80307,0.77
1428,1710,1843,57,6675,0.008467,0.481283,0.967742,0.481283,0.032258,0.642857,0.171804,2.801358,0.770783
1429,1709,1844,57,6675,0.008467,0.481002,0.967724,0.481002,0.032276,0.642602,0.171706,2.801305,0.770794
1430,1708,1845,57,6675,0.008467,0.480721,0.967705,0.480721,0.032295,0.642347,0.171609,2.801252,0.770833
1431,1707,1846,57,6675,0.008467,0.480439,0.967687,0.480439,0.032313,0.642091,0.171512,2.801199,0.771111
1432,1706,1847,57,6675,0.008467,0.480158,0.967669,0.480158,0.032331,0.641836,0.171415,2.801146,0.77125
1433,1705,1848,57,6675,0.008467,0.479876,0.96765,0.479876,0.03235,0.64158,0.171317,2.801093,0.771275
1434,1704,1849,57,6675,0.008467,0.479595,0.967632,0.479595,0.032368,0.641325,0.17122,2.80104,0.771933
1435,1703,1850,57,6675,0.008467,0.479313,0.967614,0.479313,0.032386,0.641069,0.171123,2.800987,0.772059
1436,1702,1851,57,6675,0.008467,0.479032,0.967595,0.479032,0.032405,0.640813,0.171026,2.800934,0.7725
1437,1700,1853,57,6675,0.008467,0.478469,0.967558,0.478469,0.032442,0.640301,0.170831,2.800827,0.773044
1438,1699,1854,57,6675,0.008467,0.478187,0.96754,0.478187,0.03246,0.640045,0.170734,2.800773,0.773052
1439,1699,1854,56,6676,0.008318,0.478187,0.968091,0.478187,0.031909,0.640166,0.170637,2.802369,0.773125
1440,1698,1855,56,6676,0.008318,0.477906,0.968073,0.477906,0.031927,0.63991,0.17054,2.802317,0.77375
1441,1697,1856,56,6676,0.008318,0.477625,0.968055,0.477625,0.031945,0.639653,0.170442,2.802264,0.773927
1442,1696,1857,56,6676,0.008318,0.477343,0.968037,0.477343,0.031963,0.639397,0.170345,2.802211,0.774286
1443,1695,1858,56,6676,0.008318,0.477062,0.968018,0.477062,0.031982,0.63914,0.170248,2.802158,0.774389
1444,1694,1859,56,6676,0.008318,0.47678,0.968,0.47678,0.032,0.638884,0.170151,2.802105,0.776
1445,1693,1860,56,6676,0.008318,0.476499,0.967982,0.476499,0.032018,0.638627,0.170053,2.802052,0.776316
1446,1692,1861,56,6676,0.008318,0.476217,0.967963,0.476217,0.032037,0.63837,0.169956,2.801999,0.777202
1447,1691,1862,56,6676,0.008318,0.475936,0.967945,0.475936,0.032055,0.638113,0.169859,2.801946,0.777429
1448,1690,1863,56,6676,0.008318,0.475654,0.967927,0.475654,0.032073,0.637856,0.169762,2.801893,0.7775
1449,1687,1866,56,6676,0.008318,0.47481,0.967871,0.47481,0.032129,0.637085,0.16947,2.801733,0.778
1450,1686,1867,56,6676,0.008318,0.474529,0.967853,0.474529,0.032147,0.636827,0.169373,2.80168,0.778462
1451,1685,1868,56,6676,0.008318,0.474247,0.967835,0.474247,0.032165,0.63657,0.169276,2.801626,0.778571
1452,1684,1869,56,6676,0.008318,0.473966,0.967816,0.473966,0.032184,0.636312,0.169178,2.801573,0.778694
1453,1683,1870,56,6676,0.008318,0.473684,0.967798,0.473684,0.032202,0.636054,0.169081,2.801519,0.779
1454,1682,1871,56,6676,0.008318,0.473403,0.967779,0.473403,0.032221,0.635797,0.168984,2.801466,0.78
1455,1653,1900,56,6676,0.008318,0.465241,0.967232,0.465241,0.032768,0.628278,0.166164,2.799883,0.780096
1456,1652,1901,56,6676,0.008318,0.464959,0.967213,0.464959,0.032787,0.628017,0.166067,2.799827,0.7804
1457,1652,1901,55,6677,0.00817,0.464959,0.96778,0.464959,0.03222,0.628137,0.16597,2.801468,0.780833
1458,1651,1902,55,6677,0.00817,0.464678,0.967761,0.464678,0.032239,0.627876,0.165873,2.801413,0.780848
1459,1650,1903,55,6677,0.00817,0.464396,0.967742,0.464396,0.032258,0.627615,0.165775,2.801358,0.780909
1460,1649,1904,55,6677,0.00817,0.464115,0.967723,0.464115,0.032277,0.627354,0.165678,2.801303,0.781
1461,1648,1905,55,6677,0.00817,0.463833,0.967704,0.463833,0.032296,0.627093,0.165581,2.801249,0.78125
1462,1647,1906,55,6677,0.00817,0.463552,0.967685,0.463552,0.032315,0.626832,0.165484,2.801194,0.782273
1463,1646,1907,55,6677,0.00817,0.46327,0.967666,0.46327,0.032334,0.62657,0.165386,2.801139,0.782667
1464,1645,1908,55,6677,0.00817,0.462989,0.967647,0.462989,0.032353,0.626309,0.165289,2.801084,0.782857
1465,1644,1909,55,6677,0.00817,0.462708,0.967628,0.462708,0.032372,0.626047,0.165192,2.801028,0.782963
1466,1643,1910,55,6677,0.00817,0.462426,0.967609,0.462426,0.032391,0.625786,0.165095,2.800973,0.783133
1467,1642,1911,55,6677,0.00817,0.462145,0.96759,0.462145,0.03241,0.625524,0.164998,2.800918,0.783333
1468,1639,1914,55,6677,0.00817,0.4613,0.967532,0.4613,0.032468,0.624738,0.164706,2.800752,0.783333
1469,1638,1915,55,6677,0.00817,0.461019,0.967513,0.461019,0.032487,0.624476,0.164609,2.800696,0.783571
1470,1636,1917,55,6677,0.00817,0.460456,0.967475,0.460456,0.032525,0.623951,0.164414,2.800585,0.78365
1471,1635,1918,55,6677,0.00817,0.460175,0.967456,0.460175,0.032544,0.623689,0.164317,2.800529,0.783846
1472,1634,1919,55,6677,0.00817,0.459893,0.967436,0.459893,0.032564,0.623426,0.16422,2.800474,0.784121
1473,1633,1920,55,6677,0.00817,0.459612,0.967417,0.459612,0.032583,0.623164,0.164123,2.800418,0.784167
1474,1632,1921,55,6677,0.00817,0.45933,0.967398,0.45933,0.032602,0.622901,0.164025,2.800362,0.784324
1475,1631,1922,55,6677,0.00817,0.459049,0.967378,0.459049,0.032622,0.622638,0.163928,2.800306,0.785333
1476,1630,1923,55,6677,0.00817,0.458767,0.967359,0.458767,0.032641,0.622375,0.163831,2.80025,0.785357
1477,1629,1924,55,6677,0.00817,0.458486,0.96734,0.458486,0.03266,0.622112,0.163734,2.800194,0.785409
1478,1628,1925,55,6677,0.00817,0.458204,0.96732,0.458204,0.03268,0.621849,0.163636,2.800138,0.785707
1479,1627,1926,55,6677,0.00817,0.457923,0.967301,0.457923,0.032699,0.621585,0.163539,2.800081,0.786139
1480,1626,1927,55,6677,0.00817,0.457641,0.967281,0.457641,0.032719,0.621322,0.163442,2.800025,0.786154
1481,1625,1928,55,6677,0.00817,0.45736,0.967262,0.45736,0.032738,0.621059,0.163345,2.799969,0.787208
1482,1624,1929,55,6677,0.00817,0.457079,0.967242,0.457079,0.032758,0.620795,0.163247,2.799912,0.787273
1483,1623,1930,55,6677,0.00817,0.456797,0.967223,0.456797,0.032777,0.620531,0.16315,2.799856,0.787429
1484,1622,1931,55,6677,0.00817,0.456516,0.967203,0.456516,0.032797,0.620268,0.163053,2.799799,0.787451
1485,1621,1932,55,6677,0.00817,0.456234,0.967184,0.456234,0.032816,0.620004,0.162956,2.799742,0.7875
1486,1620,1933,55,6677,0.00817,0.455953,0.967164,0.455953,0.032836,0.61974,0.162859,2.799686,0.78776
1487,1619,1934,55,6677,0.00817,0.455671,0.967145,0.455671,0.032855,0.619476,0.162761,2.799629,0.787778
1488,1618,1935,55,6677,0.00817,0.45539,0.967125,0.45539,0.032875,0.619212,0.162664,2.799572,0.787833
1489,1617,1936,55,6677,0.00817,0.455108,0.967105,0.455108,0.032895,0.618947,0.162567,2.799515,0.787857
1490,1616,1937,55,6677,0.00817,0.454827,0.967086,0.454827,0.032914,0.618683,0.16247,2.799458,0.787959
1491,1615,1938,55,6677,0.00817,0.454545,0.967066,0.454545,0.032934,0.618419,0.162372,2.799401,0.788333
1492,1614,1939,55,6677,0.00817,0.454264,0.967046,0.454264,0.032954,0.618154,0.162275,2.799344,0.788556
1493,1613,1940,55,6677,0.00817,0.453983,0.967026,0.453983,0.032974,0.617889,0.162178,2.799287,0.78875
1494,1612,1941,55,6677,0.00817,0.453701,0.967007,0.453701,0.032993,0.617625,0.162081,2.79923,0.7895
1495,1611,1942,55,6677,0.00817,0.45342,0.966987,0.45342,0.033013,0.61736,0.161983,2.799172,0.789619
1496,1610,1943,55,6677,0.00817,0.453138,0.966967,0.453138,0.033033,0.617095,0.161886,2.799115,0.79
1497,1577,1976,54,6678,0.008021,0.44385,0.966891,0.44385,0.033109,0.60841,0.15858,2.798896,0.790364
1498,1576,1977,54,6678,0.008021,0.443569,0.966871,0.443569,0.033129,0.608142,0.158483,2.798838,0.790556
1499,1574,1979,54,6678,0.008021,0.443006,0.96683,0.443006,0.03317,0.607605,0.158289,2.79872,0.791
1500,1573,1980,54,6678,0.008021,0.442724,0.96681,0.442724,0.03319,0.607336,0.158192,2.798661,0.791111
1501,1573,1980,53,6679,0.007873,0.442724,0.967405,0.442724,0.032595,0.607453,0.158094,2.800382,0.791429
1502,1573,1980,52,6680,0.007724,0.442724,0.968,0.442724,0.032,0.60757,0.157997,2.802105,0.792101
1503,1572,1981,52,6680,0.007724,0.442443,0.96798,0.442443,0.03202,0.607302,0.1579,2.802048,0.792317
1504,1571,1982,52,6680,0.007724,0.442162,0.967961,0.442162,0.032039,0.607032,0.157803,2.801991,0.792353
1505,1570,1983,52,6680,0.007724,0.44188,0.967941,0.44188,0.032059,0.606763,0.157705,2.801934,0.7925
1506,1567,1986,52,6680,0.007724,0.441036,0.967881,0.441036,0.032119,0.605955,0.157414,2.801762,0.792667
1507,1566,1987,52,6680,0.007724,0.440754,0.967862,0.440754,0.032138,0.605686,0.157316,2.801705,0.792849
1508,1565,1988,52,6680,0.007724,0.440473,0.967842,0.440473,0.032158,0.605416,0.157219,2.801647,0.792854
1509,1564,1989,52,6680,0.007724,0.440191,0.967822,0.440191,0.032178,0.605146,0.157122,2.801589,0.792857
1510,1562,1991,52,6680,0.007724,0.439628,0.967782,0.439628,0.032218,0.604606,0.156928,2.801474,0.792857
1511,1561,1992,52,6680,0.007724,0.439347,0.967762,0.439347,0.032238,0.604336,0.15683,2.801416,0.793
1512,1559,1994,52,6680,0.007724,0.438784,0.967722,0.438784,0.032278,0.603796,0.156636,2.8013,0.793056
1513,1558,1995,52,6680,0.007724,0.438503,0.967702,0.438503,0.032298,0.603525,0.156539,2.801242,0.793205
1514,1557,1996,52,6680,0.007724,0.438221,0.967682,0.438221,0.032318,0.603255,0.156441,2.801184,0.793333
1515,1556,1997,52,6680,0.007724,0.43794,0.967662,0.43794,0.032338,0.602984,0.156344,2.801126,0.793761
1516,1555,1998,52,6680,0.007724,0.437658,0.967642,0.437658,0.032358,0.602713,0.156247,2.801068,0.793929
1517,1554,1999,52,6680,0.007724,0.437377,0.967621,0.437377,0.032379,0.602442,0.15615,2.801009,0.794
1518,1551,2002,52,6680,0.007724,0.436533,0.967561,0.436533,0.032439,0.601629,0.155858,2.800834,0.794074
1519,1550,2003,52,6680,0.007724,0.436251,0.967541,0.436251,0.032459,0.601358,0.155761,2.800775,0.794286
1520,1549,2004,52,6680,0.007724,0.43597,0.96752,0.43597,0.03248,0.601087,0.155664,2.800717,0.79434
1521,1548,2005,52,6680,0.007724,0.435688,0.9675,0.435688,0.0325,0.600815,0.155566,2.800658,0.794605
1522,1547,2006,52,6680,0.007724,0.435407,0.96748,0.435407,0.03252,0.600543,0.155469,2.800599,0.795
1523,1546,2007,51,6681,0.007576,0.435125,0.968065,0.435125,0.031935,0.600388,0.155275,2.802294,0.795476
1524,1545,2008,51,6681,0.007576,0.434844,0.968045,0.434844,0.031955,0.600117,0.155177,2.802236,0.796667
1525,1544,2009,51,6681,0.007576,0.434562,0.968025,0.434562,0.031975,0.599845,0.15508,2.802178,0.796857
1526,1543,2010,51,6681,0.007576,0.434281,0.968005,0.434281,0.031995,0.599573,0.154983,2.80212,0.797115
1527,1542,2011,51,6681,0.007576,0.433999,0.967985,0.433999,0.032015,0.5993,0.154886,2.802062,0.797208
1528,1541,2012,51,6681,0.007576,0.433718,0.967965,0.433718,0.032035,0.599028,0.154789,2.802003,0.797544
1529,1540,2013,51,6681,0.007576,0.433437,0.967945,0.433437,0.032055,0.598756,0.154691,2.801945,0.797667
1530,1539,2014,51,6681,0.007576,0.433155,0.967925,0.433155,0.032075,0.598483,0.154594,2.801887,0.797941
1531,1538,2015,51,6681,0.007576,0.432874,0.967904,0.432874,0.032096,0.598211,0.154497,2.801828,0.798
