@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
703,6676,56,1856,1697,0.522375,0.991682,0.782466,0.991682,0.217534,0.874738,0.829558,1.195434,0.22625
704,6676,56,1855,1698,0.522094,0.991682,0.782558,0.991682,0.217442,0.874795,0.82946,1.195574,0.226875
705,6676,56,1854,1699,0.521813,0.991682,0.782649,0.991682,0.217351,0.874853,0.829363,1.195714,0.226948
706,6675,57,1854,1699,0.521813,0.991533,0.782624,0.991533,0.217376,0.874779,0.829266,1.195676,0.226956
707,6675,57,1853,1700,0.521531,0.991533,0.782716,0.991533,0.217284,0.874836,0.829169,1.195816,0.2275
708,6675,57,1851,1702,0.520968,0.991533,0.782899,0.991533,0.217101,0.874951,0.828974,1.196096,0.227941
709,6675,57,1850,1703,0.520687,0.991533,0.782991,0.991533,0.217009,0.875008,0.828877,1.196237,0.228067
710,6675,57,1849,1704,0.520405,0.991533,0.783083,0.991533,0.216917,0.875066,0.82878,1.196377,0.228725
711,6675,57,1848,1705,0.520124,0.991533,0.783175,0.991533,0.216825,0.875123,0.828683,1.196517,0.22875
712,6675,57,1847,1706,0.519842,0.991533,0.783267,0.991533,0.216733,0.87518,0.828585,1.196658,0.228889
713,6675,57,1846,1707,0.519561,0.991533,0.783359,0.991533,0.216641,0.875238,0.828488,1.196798,0.229167
714,6675,57,1845,1708,0.519279,0.991533,0.783451,0.991533,0.216549,0.875295,0.828391,1.196939,0.229206
715,6675,57,1844,1709,0.518998,0.991533,0.783543,0.991533,0.216457,0.875352,0.828294,1.197079,0.229217
716,6675,57,1843,1710,0.518717,0.991533,0.783635,0.991533,0.216365,0.87541,0.828196,1.19722,0.23
717,6675,57,1810,1743,0.509429,0.991533,0.786682,0.991533,0.213318,0.877308,0.824988,1.201876,0.2305
718,6675,57,1809,1744,0.509147,0.991533,0.786775,0.991533,0.213225,0.877366,0.824891,1.202018,0.230667
719,6675,57,1808,1745,0.508866,0.991533,0.786868,0.991533,0.213132,0.877424,0.824793,1.202159,0.231694
720,6675,57,1807,1746,0.508584,0.991533,0.786961,0.991533,0.213039,0.877481,0.824696,1.202301,0.231863
721,6675,57,1806,1747,0.508303,0.991533,0.787053,0.991533,0.212947,0.877539,0.824599,1.202443,0.232063
722,6675,57,1805,1748,0.508021,0.991533,0.787146,0.991533,0.212854,0.877597,0.824502,1.202585,0.232381
723,6675,57,1804,1749,0.50774,0.991533,0.787239,0.991533,0.212761,0.877654,0.824404,1.202726,0.2325
724,6675,57,1803,1750,0.507458,0.991533,0.787332,0.991533,0.212668,0.877712,0.824307,1.202868,0.2332
725,6675,57,1802,1751,0.507177,0.991533,0.787425,0.991533,0.212575,0.87777,0.82421,1.20301,0.233803
726,6675,57,1801,1752,0.506896,0.991533,0.787518,0.991533,0.212482,0.877827,0.824113,1.203152,0.234036
727,6675,57,1800,1753,0.506614,0.991533,0.787611,0.991533,0.212389,0.877885,0.824016,1.203294,0.234444
728,6675,57,1799,1754,0.506333,0.991533,0.787704,0.991533,0.212296,0.877943,0.823918,1.203436,0.235
729,6675,57,1798,1755,0.506051,0.991533,0.787797,0.991533,0.212203,0.878001,0.823821,1.203578,0.235333
730,6674,58,1798,1755,0.506051,0.991384,0.787771,0.991384,0.212229,0.877927,0.823724,1.20354,0.23543
731,6674,58,1797,1756,0.50577,0.991384,0.787864,0.991384,0.212136,0.877985,0.823627,1.203682,0.235568
732,6674,58,1796,1757,0.505488,0.991384,0.787957,0.991384,0.212043,0.878042,0.823529,1.203824,0.236667
733,6674,58,1794,1759,0.504925,0.991384,0.788144,0.991384,0.211856,0.878158,0.823335,1.204108,0.23675
734,6674,58,1793,1760,0.504644,0.991384,0.788237,0.991384,0.211763,0.878216,0.823238,1.20425,0.237
735,6674,58,1792,1761,0.504363,0.991384,0.78833,0.991384,0.21167,0.878273,0.82314,1.204393,0.2375
736,6674,58,1791,1762,0.504081,0.991384,0.788423,0.991384,0.211577,0.878331,0.823043,1.204535,0.238
737,6674,58,1790,1763,0.5038,0.991384,0.788516,0.991384,0.211484,0.878389,0.822946,1.204677,0.238333
738,6674,58,1789,1764,0.503518,0.991384,0.788609,0.991384,0.211391,0.878447,0.822849,1.20482,0.238824
739,6674,58,1788,1765,0.503237,0.991384,0.788702,0.991384,0.211298,0.878505,0.822752,1.204962,0.238889
740,6674,58,1787,1766,0.502955,0.991384,0.788796,0.991384,0.211204,0.878562,0.822654,1.205104,0.239
741,6674,58,1786,1767,0.502674,0.991384,0.788889,0.991384,0.211111,0.87862,0.822557,1.205247,0.239273
742,6674,58,1785,1768,0.502392,0.991384,0.788982,0.991384,0.211018,0.878678,0.82246,1.205389,0.239643
743,6674,58,1784,1769,0.502111,0.991384,0.789075,0.991384,0.210925,0.878736,0.822363,1.205532,0.24
744,6672,60,1749,1804,0.49226,0.991087,0.792305,0.991087,0.207695,0.880618,0.818765,1.210466,0.240833
745,6672,60,1748,1805,0.491979,0.991087,0.792399,0.991087,0.207601,0.880676,0.818668,1.21061,0.241111
746,6672,60,1747,1806,0.491697,0.991087,0.792493,0.991087,0.207507,0.880734,0.818571,1.210753,0.241905
747,6672,60,1746,1807,0.491416,0.991087,0.792587,0.991087,0.207413,0.880792,0.818474,1.210897,0.242
748,6672,60,1745,1808,0.491134,0.991087,0.792681,0.991087,0.207319,0.88085,0.818376,1.211041,0.242273
749,6672,60,1744,1809,0.490853,0.991087,0.792776,0.991087,0.207224,0.880908,0.818279,1.211185,0.242857
750,6672,60,1743,1810,0.490571,0.991087,0.79287,0.991087,0.20713,0.880967,0.818182,1.211329,0.243125
751,6672,60,1742,1811,0.49029,0.991087,0.792964,0.991087,0.207036,0.881025,0.818085,1.211473,0.243168
752,6672,60,1741,1812,0.490008,0.991087,0.793058,0.991087,0.206942,0.881083,0.817987,1.211617,0.243333
753,6672,60,1740,1813,0.489727,0.991087,0.793153,0.991087,0.206847,0.881141,0.81789,1.211761,0.243636
754,6672,60,1739,1814,0.489446,0.991087,0.793247,0.991087,0.206753,0.881199,0.817793,1.211905,0.243913
755,6672,60,1738,1815,0.489164,0.991087,0.793341,0.991087,0.206659,0.881257,0.817696,1.212049,0.244274
756,6672,60,1737,1816,0.488883,0.991087,0.793436,0.991087,0.206564,0.881316,0.817598,1.212193,0.244333
757,6672,60,1736,1817,0.488601,0.991087,0.79353,0.991087,0.20647,0.881374,0.817501,1.212337,0.244333
758,6671,61,1735,1818,0.48832,0.990939,0.7936,0.990939,0.2064,0.881358,0.817307,1.212444,0.244389
759,6671,61,1734,1819,0.488038,0.990939,0.793694,0.990939,0.206306,0.881416,0.81721,1.212588,0.244423
760,6671,61,1733,1820,0.487757,0.990939,0.793789,0.990939,0.206211,0.881475,0.817112,1.212733,0.244444
761,6671,61,1732,1821,0.487475,0.990939,0.793883,0.990939,0.206117,0.881533,0.817015,1.212877,0.244454
762,6671,61,1731,1822,0.487194,0.990939,0.793978,0.990939,0.206022,0.881591,0.816918,1.213021,0.2445
763,6671,61,1730,1823,0.486912,0.990939,0.794072,0.990939,0.205928,0.881649,0.816821,1.213166,0.244667
764,6671,61,1729,1824,0.486631,0.990939,0.794167,0.990939,0.205833,0.881708,0.816723,1.21331,0.245294
765,6671,61,1728,1825,0.48635,0.990939,0.794261,0.990939,0.205739,0.881766,0.816626,1.213455,0.245488
766,6671,61,1727,1826,0.486068,0.990939,0.794356,0.990939,0.205644,0.881824,0.816529,1.213599,0.245667
767,6671,61,1726,1827,0.485787,0.990939,0.79445,0.990939,0.20555,0.881882,0.816432,1.213744,0.24625
768,6671,61,1725,1828,0.485505,0.990939,0.794545,0.990939,0.205455,0.881941,0.816334,1.213888,0.246667
769,6670,62,1720,1833,0.484098,0.99079,0.794994,0.99079,0.205006,0.882158,0.815751,1.214574,0.246667
770,6670,62,1718,1835,0.483535,0.99079,0.795184,0.99079,0.204816,0.882275,0.815557,1.214864,0.247143
771,6670,62,1717,1836,0.483254,0.99079,0.795278,0.99079,0.204722,0.882333,0.815459,1.215009,0.247273
772,6670,62,1716,1837,0.482972,0.99079,0.795373,0.99079,0.204627,0.882392,0.815362,1.215154,0.247444
773,6670,62,1715,1838,0.482691,0.99079,0.795468,0.99079,0.204532,0.88245,0.815265,1.215298,0.247746
774,6670,62,1714,1839,0.482409,0.99079,0.795563,0.99079,0.204437,0.882509,0.815168,1.215443,0.24775
775,6670,62,1713,1840,0.482128,0.99079,0.795658,0.99079,0.204342,0.882567,0.81507,1.215588,0.248005
776,6670,62,1712,1841,0.481846,0.99079,0.795753,0.99079,0.204247,0.882625,0.814973,1.215733,0.248261
777,6670,62,1711,1842,0.481565,0.99079,0.795848,0.99079,0.204152,0.882684,0.814876,1.215879,0.249
778,6670,62,1710,1843,0.481283,0.99079,0.795943,0.99079,0.204057,0.882742,0.814779,1.216024,0.249167
779,6668,64,1710,1843,0.481283,0.990493,0.795894,0.990493,0.204106,0.882594,0.814584,1.215949,0.249286
780,6668,64,1709,1844,0.481002,0.990493,0.795989,0.990493,0.204011,0.882653,0.814487,1.216094,0.249545
781,6668,64,1708,1845,0.480721,0.990493,0.796084,0.990493,0.203916,0.882711,0.81439,1.21624,0.249679
782,6668,64,1707,1846,0.480439,0.990493,0.796179,0.990493,0.203821,0.88277,0.814293,1.216385,0.25
783,6666,66,1680,1873,0.47284,0.990196,0.798706,0.990196,0.201294,0.884202,0.811473,1.220245,0.250859
784,6666,66,1679,1874,0.472558,0.990196,0.798802,0.990196,0.201198,0.884261,0.811376,1.220391,0.251071
785,6666,66,1678,1875,0.472277,0.990196,0.798897,0.990196,0.201103,0.884319,0.811279,1.220538,0.252
786,6666,66,1677,1876,0.471995,0.990196,0.798993,0.990196,0.201007,0.884378,0.811181,1.220684,0.252353
787,6666,66,1676,1877,0.471714,0.990196,0.799089,0.990196,0.200911,0.884437,0.811084,1.22083,0.253333
788,6666,66,1675,1878,0.471433,0.990196,0.799185,0.990196,0.200815,0.884495,0.810987,1.220977,0.253932
789,6666,66,1674,1879,0.471151,0.990196,0.799281,0.990196,0.200719,0.884554,0.81089,1.221123,0.254
790,6666,66,1671,1882,0.470307,0.990196,0.799568,0.990196,0.200432,0.88473,0.810598,1.221563,0.2546
791,6666,66,1670,1883,0.470025,0.990196,0.799664,0.990196,0.200336,0.884789,0.810501,1.221709,0.255
792,6666,66,1669,1884,0.469744,0.990196,0.79976,0.990196,0.20024,0.884848,0.810404,1.221856,0.255294
793,6666,66,1668,1885,0.469462,0.990196,0.799856,0.990196,0.200144,0.884906,0.810306,1.222002,0.256364
794,6666,66,1667,1886,0.469181,0.990196,0.799952,0.990196,0.200048,0.884965,0.810209,1.222149,0.256444
795,6666,66,1666,1887,0.4689,0.990196,0.800048,0.990196,0.199952,0.885024,0.810112,1.222296,0.256667
796,6666,66,1664,1889,0.468337,0.990196,0.80024,0.990196,0.19976,0.885141,0.809917,1.222589,0.257273
797,6666,66,1663,1890,0.468055,0.990196,0.800336,0.990196,0.199664,0.8852,0.80982,1.222736,0.257392
798,6666,66,1662,1891,0.467774,0.990196,0.800432,0.990196,0.199568,0.885259,0.809723,1.222883,0.2575
799,6666,66,1661,1892,0.467492,0.990196,0.800528,0.990196,0.199472,0.885318,0.809626,1.22303,0.258168
800,6665,67,1661,1892,0.467492,0.990048,0.800504,0.990048,0.199496,0.885244,0.809528,1.222993,0.258333
801,6665,67,1660,1893,0.467211,0.990048,0.800601,0.990048,0.199399,0.885303,0.809431,1.22314,0.258471
802,6665,67,1659,1894,0.466929,0.990048,0.800697,0.990048,0.199303,0.885361,0.809334,1.223287,0.258611
803,6665,67,1658,1895,0.466648,0.990048,0.800793,0.990048,0.199207,0.88542,0.809237,1.223434,0.258696
804,6665,67,1657,1896,0.466366,0.990048,0.800889,0.990048,0.199111,0.885479,0.80914,1.223581,0.259696
805,6665,67,1656,1897,0.466085,0.990048,0.800985,0.990048,0.199015,0.885538,0.809042,1.223728,0.259999
806,6665,67,1655,1898,0.465804,0.990048,0.801082,0.990048,0.198918,0.885597,0.808945,1.223875,0.26
807,6660,72,1627,1926,0.457923,0.989305,0.803668,0.989305,0.196332,0.886877,0.805737,1.227827,0.261667
808,6660,72,1626,1927,0.457641,0.989305,0.803765,0.989305,0.196235,0.886936,0.805639,1.227975,0.261864
809,6660,72,1625,1928,0.45736,0.989305,0.803862,0.989305,0.196138,0.886995,0.805542,1.228123,0.262051
810,6660,72,1624,1929,0.457079,0.989305,0.803959,0.989305,0.196041,0.887054,0.805445,1.228271,0.2625
811,6660,72,1622,1931,0.456516,0.989305,0.804154,0.989305,0.195846,0.887172,0.80525,1.228568,0.262941
812,6660,72,1621,1932,0.456234,0.989305,0.804251,0.989305,0.195749,0.887231,0.805153,1.228716,0.263
813,6660,72,1620,1933,0.455953,0.989305,0.804348,0.989305,0.195652,0.88729,0.805056,1.228865,0.263333
814,6660,72,1617,1936,0.455108,0.989305,0.804639,0.989305,0.195361,0.887468,0.804764,1.22931,0.263333
815,6660,72,1616,1937,0.454827,0.989305,0.804737,0.989305,0.195263,0.887527,0.804667,1.229459,0.263746
816,6660,72,1615,1938,0.454545,0.989305,0.804834,0.989305,0.195166,0.887586,0.80457,1.229607,0.26391
817,6660,72,1614,1939,0.454264,0.989305,0.804931,0.989305,0.195069,0.887645,0.804473,1.229756,0.263939
818,6660,72,1613,1940,0.453983,0.989305,0.805028,0.989305,0.194972,0.887704,0.804375,1.229905,0.264125
819,6659,73,1613,1940,0.453983,0.989156,0.805005,0.989156,0.194995,0.88763,0.804278,1.229868,0.264318
820,6659,73,1612,1941,0.453701,0.989156,0.805102,0.989156,0.194898,0.887689,0.804181,1.230017,0.264583
821,6659,73,1611,1942,0.45342,0.989156,0.8052,0.989156,0.1948,0.887748,0.804084,1.230166,0.265
822,6659,73,1608,1945,0.452575,0.989156,0.805492,0.989156,0.194508,0.887926,0.803792,1.230612,0.26625
823,6659,73,1607,1946,0.452294,0.989156,0.805589,0.989156,0.194411,0.887985,0.803695,1.230761,0.266756
824,6659,73,1606,1947,0.452012,0.989156,0.805687,0.989156,0.194313,0.888044,0.803597,1.23091,0.266962
825,6659,73,1605,1948,0.451731,0.989156,0.805784,0.989156,0.194216,0.888103,0.8035,1.231059,0.267326
826,6658,74,1605,1948,0.451731,0.989008,0.805761,0.989008,0.194239,0.888029,0.803403,1.231023,0.267857
827,6658,74,1604,1949,0.451449,0.989008,0.805858,0.989008,0.194142,0.888089,0.803306,1.231172,0.268182
828,6658,74,1603,1950,0.451168,0.989008,0.805956,0.989008,0.194044,0.888148,0.803209,1.231321,0.26825
829,6658,74,1602,1951,0.450887,0.989008,0.806053,0.989008,0.193947,0.888207,0.803111,1.23147,0.268286
830,6658,74,1601,1952,0.450605,0.989008,0.806151,0.989008,0.193849,0.888266,0.803014,1.231619,0.268667
831,6658,74,1600,1953,0.450324,0.989008,0.806248,0.989008,0.193752,0.888326,0.802917,1.231769,0.26875
832,6658,74,1599,1954,0.450042,0.989008,0.806346,0.989008,0.193654,0.888385,0.80282,1.231918,0.268864
833,6658,74,1598,1955,0.449761,0.989008,0.806444,0.989008,0.193556,0.888444,0.802722,1.232067,0.269091
834,6658,74,1597,1956,0.449479,0.989008,0.806541,0.989008,0.193459,0.888503,0.802625,1.232216,0.269167
835,6658,74,1596,1957,0.449198,0.989008,0.806639,0.989008,0.193361,0.888563,0.802528,1.232365,0.269231
836,6658,74,1595,1958,0.448916,0.989008,0.806737,0.989008,0.193263,0.888622,0.802431,1.232515,0.269857
837,6658,74,1594,1959,0.448635,0.989008,0.806835,0.989008,0.193165,0.888681,0.802333,1.232664,0.27
838,6657,75,1575,1978,0.443287,0.988859,0.808673,0.988859,0.191327,0.889735,0.800389,1.235473,0.270167
839,6657,75,1574,1979,0.443006,0.988859,0.808772,0.988859,0.191228,0.889795,0.800292,1.235623,0.270714
840,6657,75,1573,1980,0.442724,0.988859,0.80887,0.988859,0.19113,0.889854,0.800194,1.235774,0.271
841,6657,75,1572,1981,0.442443,0.988859,0.808968,0.988859,0.191032,0.889914,0.800097,1.235924,0.271667
842,6657,75,1571,1982,0.442162,0.988859,0.809067,0.988859,0.190933,0.889973,0.8,1.236074,0.272222
843,6657,75,1570,1983,0.44188,0.988859,0.809165,0.988859,0.190835,0.890033,0.799903,1.236224,0.272281
844,6657,75,1569,1984,0.441599,0.988859,0.809263,0.988859,0.190737,0.890092,0.799806,1.236375,0.272667
845,6657,75,1568,1985,0.441317,0.988859,0.809362,0.988859,0.190638,0.890152,0.799708,1.236525,0.272842
846,6657,75,1567,1986,0.441036,0.988859,0.80946,0.988859,0.19054,0.890211,0.799611,1.236675,0.273684
847,6656,76,1567,1986,0.441036,0.988711,0.809437,0.988711,0.190563,0.890137,0.799514,1.23664,0.27381
848,6656,76,1566,1987,0.440754,0.988711,0.809535,0.988711,0.190465,0.890197,0.799417,1.23679,0.273833
849,6656,76,1565,1988,0.440473,0.988711,0.809634,0.988711,0.190366,0.890256,0.799319,1.236941,0.274028
850,6655,77,1565,1988,0.440473,0.988562,0.809611,0.988562,0.190389,0.890182,0.799222,1.236905,0.274286
851,6655,77,1564,1989,0.440191,0.988562,0.809709,0.988562,0.190291,0.890241,0.799125,1.237056,0.275
852,6655,77,1563,1990,0.43991,0.988562,0.809808,0.988562,0.190192,0.890301,0.799028,1.237206,0.275455
853,6654,78,1563,1990,0.43991,0.988414,0.809785,0.988414,0.190215,0.890227,0.79893,1.237171,0.275833
854,6654,78,1562,1991,0.439628,0.988414,0.809883,0.988414,0.190117,0.890286,0.798833,1.237321,0.275952
855,6654,78,1561,1992,0.439347,0.988414,0.809982,0.988414,0.190018,0.890346,0.798736,1.237472,0.276162
856,6654,78,1560,1993,0.439066,0.988414,0.81008,0.988414,0.18992,0.890405,0.798639,1.237623,0.276308
857,6654,78,1559,1994,0.438784,0.988414,0.810179,0.988414,0.189821,0.890465,0.798542,1.237773,0.276667
858,6654,78,1558,1995,0.438503,0.988414,0.810278,0.988414,0.189722,0.890525,0.798444,1.237924,0.276795
859,6654,78,1557,1996,0.438221,0.988414,0.810376,0.988414,0.189624,0.890584,0.798347,1.238075,0.277451
860,6654,78,1556,1997,0.43794,0.988414,0.810475,0.988414,0.189525,0.890644,0.79825,1.238226,0.2775
861,6654,78,1553,2000,0.437095,0.988414,0.810771,0.988414,0.189229,0.890823,0.797958,1.238678,0.277692
862,6654,78,1552,2001,0.436814,0.988414,0.81087,0.988414,0.18913,0.890882,0.797861,1.238829,0.278
863,6654,78,1550,2003,0.436251,0.988414,0.811068,0.988414,0.188932,0.891002,0.797667,1.239131,0.278571
864,6653,79,1550,2003,0.436251,0.988265,0.811045,0.988265,0.188955,0.890927,0.797569,1.239096,0.279
865,6653,79,1549,2004,0.43597,0.988265,0.811144,0.988265,0.188856,0.890987,0.797472,1.239247,0.279378
866,6653,79,1548,2005,0.435688,0.988265,0.811243,0.988265,0.188757,0.891047,0.797375,1.239398,0.28
867,6649,83,1525,2028,0.429215,0.987671,0.813433,0.987671,0.186567,0.892124,0.79475,1.242745,0.280417
868,6649,83,1524,2029,0.428933,0.987671,0.813532,0.987671,0.186468,0.892184,0.794652,1.242897,0.281
869,6649,83,1523,2030,0.428652,0.987671,0.813632,0.987671,0.186368,0.892244,0.794555,1.243049,0.281111
870,6649,83,1522,2031,0.42837,0.987671,0.813731,0.987671,0.186269,0.892304,0.794458,1.243201,0.28125
871,6649,83,1521,2032,0.428089,0.987671,0.813831,0.987671,0.186169,0.892363,0.794361,1.243353,0.281316
872,6649,83,1520,2033,0.427807,0.987671,0.813931,0.987671,0.186069,0.892423,0.794263,1.243505,0.281667
873,6649,83,1519,2034,0.427526,0.987671,0.81403,0.987671,0.18597,0.892483,0.794166,1.243657,0.283158
874,6649,83,1518,2035,0.427245,0.987671,0.81413,0.987671,0.18587,0.892543,0.794069,1.24381,0.283333
875,6649,83,1517,2036,0.426963,0.987671,0.81423,0.987671,0.18577,0.892603,0.793972,1.243962,0.283472
876,6649,83,1516,2037,0.426682,0.987671,0.814329,0.987671,0.185671,0.892663,0.793875,1.244114,0.283606
877,6649,83,1515,2038,0.4264,0.987671,0.814429,0.987671,0.185571,0.892723,0.793777,1.244267,0.283897
878,6648,84,1515,2038,0.4264,0.987522,0.814406,0.987522,0.185594,0.892649,0.79368,1.244232,0.283984
879,6648,84,1514,2039,0.426119,0.987522,0.814506,0.987522,0.185494,0.892708,0.793583,1.244385,0.284
880,6648,84,1513,2040,0.425837,0.987522,0.814606,0.987522,0.185394,0.892768,0.793486,1.244537,0.284048
881,6648,84,1512,2041,0.425556,0.987522,0.814706,0.987522,0.185294,0.892828,0.793388,1.24469,0.284273
882,6648,84,1511,2042,0.425274,0.987522,0.814806,0.987522,0.185194,0.892888,0.793291,1.244842,0.284286
883,6648,84,1510,2043,0.424993,0.987522,0.814906,0.987522,0.185094,0.892948,0.793194,1.244995,0.284583
884,6648,84,1509,2044,0.424712,0.987522,0.815006,0.987522,0.184994,0.893008,0.793097,1.245147,0.284905
885,6648,84,1508,2045,0.42443,0.987522,0.815105,0.987522,0.184895,0.893068,0.793,1.2453,0.285
886,6648,84,1506,2047,0.423867,0.987522,0.815305,0.987522,0.184695,0.893188,0.792805,1.245605,0.285302
887,6648,84,1505,2048,0.423586,0.987522,0.815405,0.987522,0.184595,0.893248,0.792708,1.245758,0.285556
888,6648,84,1504,2049,0.423304,0.987522,0.815505,0.987522,0.184495,0.893308,0.792611,1.245911,0.285667
889,6648,84,1503,2050,0.423023,0.987522,0.815605,0.987522,0.184395,0.893368,0.792513,1.246064,0.285704
890,6648,84,1502,2051,0.422741,0.987522,0.815706,0.987522,0.184294,0.893428,0.792416,1.246217,0.28575
891,6648,84,1501,2052,0.42246,0.987522,0.815806,0.987522,0.184194,0.893488,0.792319,1.24637,0.28625
892,6648,84,1500,2053,0.422178,0.987522,0.815906,0.987522,0.184094,0.893548,0.792222,1.246523,0.286571
893,6647,85,1500,2053,0.422178,0.987374,0.815883,0.987374,0.184117,0.893474,0.792124,1.246488,0.286667
894,6647,85,1498,2055,0.421616,0.987374,0.816083,0.987374,0.183917,0.893594,0.79193,1.246794,0.287
895,6647,85,1497,2056,0.421334,0.987374,0.816184,0.987374,0.183816,0.893654,0.791833,1.246947,0.287
896,6646,86,1497,2056,0.421334,0.987225,0.816161,0.987225,0.183839,0.89358,0.791736,1.246913,0.2875
897,6646,86,1496,2057,0.421053,0.987225,0.816261,0.987225,0.183739,0.89364,0.791638,1.247066,0.287567
898,6646,86,1495,2058,0.420771,0.987225,0.816362,0.987225,0.183638,0.8937,0.791541,1.247219,0.287679
899,6646,86,1494,2059,0.42049,0.987225,0.816462,0.987225,0.183538,0.89376,0.791444,1.247372,0.2885
900,6646,86,1493,2060,0.420208,0.987225,0.816562,0.987225,0.183438,0.89382,0.791347,1.247526,0.28875
901,6646,86,1492,2061,0.419927,0.987225,0.816663,0.987225,0.183337,0.89388,0.791249,1.247679,0.288889
902,6645,87,1492,2061,0.419927,0.987077,0.81664,0.987077,0.18336,0.893806,0.791152,1.247645,0.288932
903,6645,87,1491,2062,0.419645,0.987077,0.81674,0.987077,0.18326,0.893866,0.791055,1.247798,0.2895
904,6645,87,1490,2063,0.419364,0.987077,0.816841,0.987077,0.183159,0.893926,0.790958,1.247951,0.29
905,6644,88,1462,2091,0.411483,0.986928,0.81964,0.986928,0.18036,0.895538,0.788138,1.252227,0.290526
906,6642,90,1462,2091,0.411483,0.986631,0.819595,0.986631,0.180405,0.89539,0.787944,1.252159,0.291667
907,6642,90,1461,2092,0.411202,0.986631,0.819696,0.986631,0.180304,0.89545,0.787846,1.252314,0.292599
908,6642,90,1460,2093,0.41092,0.986631,0.819798,0.986631,0.180202,0.89551,0.787749,1.252469,0.292603
